,Name,Address,Rating,Money,lat,lng,District
2081,Белая Русь,"Б.Никитская, 14",5.3,2.0,55.756665000000005,37.605795,Пресненский
2082,Две палочки,"Н.Арбат, 19",5.3,2.0,55.75215600000001,37.588547999999996,Арбат
2083,Чайхона №1,"Ленинградское ш., 16а, стр. 4, ТЦ «Метрополис», 3 этаж",5.3,3.0,55.823211,37.497468,Войковский
2084,Чайхона For You,"Щукинская, 42, ТРК «Щука», 5 этаж",5.3,2.0,55.80946899999999,37.464571,Щукино
2086,Duckstar's,"Благовещенский пер., 3",5.3,2.0,55.767681,37.598096999999996,Тверской
2087,Starbucks,"Земляной Вал, 7",5.3,1.0,55.762368,37.657718,Басманный
2088,Николай,"Ст.Басманная, 5, стр. 1",5.3,2.0,55.764511,37.656937,Басманный
2090,Фарш,"Грузинский Вал, 26, стр. 1",5.3,2.0,55.774467,37.581613,Пресненский
2091,Твин пигз,"Академика Королева, 19а, стр. 1",5.3,2.0,55.820824,37.607314,Останкинский
2092,У Бурчо,"Садовническая наб., 77, стр. 1",5.3,3.0,55.735184999999994,37.641486,Замоскворечье
2093,Salumeria,"Спиридоньевский пер., 12/9",5.3,3.0,55.76289499999999,37.596183,Пресненский
2094,Тифлисский дворик,"Остоженка, 32, стр. 1",5.3,3.0,55.739666,37.59604,Хамовники
2095,La spezia,"Комсомольский просп., 30",5.2,3.0,55.725214,37.578496,Хамовники
2096,Napoletana,"Авиамоторная, 8",5.2,1.0,55.75516999999999,37.715444,Лефортово
2097,Accenti,"Кропоткинский пер., 7, стр. 1",5.2,3.0,55.737821,37.593156,Хамовники
2098,Costa Coffee,"Б.Полянка, 30",5.2,1.0,55.734151000000004,37.61892,Якиманка
2100,Гюго,"Б.Якиманка, 39",5.2,4.0,55.733897999999996,37.613305,Якиманка
2101,Хорошее дело,"Б.Сухаревский пер., 25, корп. 1",5.2,1.0,55.770841000000004,37.631935999999996,Мещанский
2102,Без повода,"Б.Якиманка, 50",5.2,2.0,55.73218000000001,37.611167,Якиманка
2103,Ichiban Boshi,"Красная Пресня, 22",5.2,2.0,55.762085,37.570501,Пресненский
2104,Темпл-бар,"Маршала Катукова, 20",5.2,3.0,55.806540000000005,37.407663,Строгино
2106,Рукав,"Земляной Вал, 59, стр. 2",5.2,3.0,55.748716,37.657682,Таганский
2107,Генацвале VIP,"Остоженка, 14/2",5.2,3.0,55.74185,37.599148,Хамовники
2108,Big Wine Freaks,"Б.Никитская, 62, стр. 3",5.2,3.0,55.758899,37.585413,Пресненский
2109,Арена Олимп,"Автозаводская, 23, корп. 15",5.2,3.0,55.70391,37.634991,Даниловский
2110,Якитория,"Первомайская, 86/18",5.2,2.0,55.792882999999996,37.806111,Восточное Измайлово
2111,Burger King,"Ленинградское ш., 16а, стр. 4, ТЦ «Метрополис»",5.2,1.0,55.823211,37.497468,Войковский
2112,Favorite Cake,"Сытинский пер., 7/14",,1.0,55.764526000000004,37.600945,Пресненский
2113,Favorite Cake,"Никитский б-р, 14",,1.0,55.757024,37.599202000000005,Пресненский
2114,F. Chicken,"просп. Вернадского, 14б",,1.0,55.676301,37.504546000000005,Проспект Вернадского
2116,Felice,"Селезневская, 34, корп. 1",,2.0,55.780820999999996,37.612497,Тверской
2117,Felicita,"Рублевское ш., 48/1, ТЦ «Рублевский»",,2.0,55.754,37.40592,Крылатское
2118,Ferma Burger,"Н.Арбат, 21",,1.0,55.75204,37.586158000000005,Арбат
2119,Financier,"Ниж.Красносельская, 35, стр. 50",,2.0,55.77468399999999,37.674067,Басманный
2120,Fiorella pasta fresca,"Мытная, 74, Даниловский рынок",,1.0,55.712112,37.620554999999996,Даниловский
2121,Fiorella pasta fresca,"Ярцевская, 19, МФК «Кунцево-плаза», 4 этаж",,1.0,55.73859100000001,37.411004999999996,Кунцево
2124,First,"Шаболовка, 2, стр. 1",,3.0,55.727033999999996,37.611428000000004,Якиманка
2131,Fix Café,"Новоясеневский просп., 1, ТРЦ «Спектр»",,1.0,55.61946700000001,37.50928,Ясенево
2132,Fix Café,"Севастопольский просп., 11е, ТЦ «Капитолий Севастопольский»",,1.0,55.687051000000004,37.603918,Котловка
2133,Fix Coffee,"Пятницкая, 31/2, стр. 4",,1.0,55.740664,37.628765,Замоскворечье
2136,Vietcafé,"Пресненская наб., 2, ТЦ «Афимолл-сити», 5 этаж",5.1,2.0,55.74906,37.539347,Пресненский
2138,Molly Malones,"Ст.Басманная, 38/2",5.1,2.0,55.769185,37.669369,Басманный
2140,Темпл-бар,"Ладожская, 2/37, стр. 1",5.1,3.0,55.771108999999996,37.679871,Басманный
2142,Московское небо,"просп. Мира, 119, ВДНХ, павильон 422",5.1,3.0,55.826291000000005,37.637614,Останкинский
2143,Чеснок и варенье,"Пресненская наб., 2, ТЦ «Афимолл-сити», 5 этаж",5.1,2.0,55.74906,37.539347,Пресненский
2144,Куршевель,"Кузнецкий Мост, 7",5.1,4.0,55.761725,37.619171,Тверской
2145,White Café,"Н.Арбат, 36/9",5.1,3.0,55.752354000000004,37.597459,Арбат
2146,Casa Agave,"Б.Черкасский пер., 17",5.1,3.0,55.756057,37.627669,Тверской
2148,Нияма,"Ярцевская, 25а, ТК «Трамплин», 3 этаж",5.1,2.0,55.741014,37.415407,Кунцево
2149,Гроссбир,"Б.Овчинниковский пер., 18",5.1,2.0,55.743776000000004,37.630418,Замоскворечье
2150,Хлеб насущный,"Пресненская наб., 10, ММДЦ «Москва-Сити», башня «На набережной», башня Б",5.1,2.0,55.746593000000004,37.537371,Пресненский
2151,Де Марко,"просп. Мира, 46",5.0,3.0,55.781296,37.634074,Мещанский
2152,Чайхона №1,"Дмитрия Ульянова, 51",5.0,3.0,55.68062,37.595636,Котловка
2153,Paul,"Арбат, 54/2",5.0,2.0,55.747231000000006,37.583463,Арбат
2154,Portu Atrium,"Ленинский просп., 44",5.0,3.0,55.70131800000001,37.56715,Гагаринский
2155,Микс,"Дмитрия Ульянова, 24/1",5.0,2.0,55.686918999999996,37.574525,Академический
2156,La familia,"Бакунинская, 69, стр. 1, 2 этаж",5.0,2.0,55.778897,37.690614000000004,Басманный
2157,Ёрш,"Перерва, 58",5.0,2.0,55.66281600000001,37.7608,Марьино
2158,Шоколадница,"Н.Арбат, 13",5.0,2.0,55.752176,37.593875,Арбат
2159,Пражечка,"Воронцовская, 35, корп. 2",5.0,3.0,55.73475,37.662129,Таганский
2160,Flat White,"Чаплыгина, 16",,1.0,55.762434,37.648331,Басманный
2161,Fleur Café,"Сущевский Вал, 74, отель Holiday Inn Moscow Lesnaya & Suschevsky",,3.0,55.791278000000005,37.63261,Мещанский
2163,Florentini City Café,"Мичуринский просп., Олимпийская деревня, 4, корп. 3",,2.0,55.675352000000004,37.470662,Тропарёво-Никулино
2164,Florentini City Café,"Ленинский просп., 57",,2.0,55.696575,37.561544,Гагаринский
2166,Florista Barista,"Крымский Вал, 8",,1.0,55.731176,37.609173,Якиманка
2173,"Flowers, Coffee?","Ниж.Красносельская, 35, стр. 59",,1.0,55.776598,37.674741,Басманный
2175,FM-Пицца,"Мосфильмовская, 23",,1.0,55.713664,37.514033000000005,Раменки
2176,Food & Food,"Волочаевская, 12а",,1.0,55.756032,37.682097999999996,Лефортово
2179,Foood Bazar,"Каретный Ряд, 3, в саду «Эрмитаж»",,2.0,55.770796,37.609272,Тверской
2180,Football Lounge,"Б.Садовая, 10",,1.0,55.76721,37.59339,Пресненский
2181,Forbest,"Подколокольный пер., 13/5",,4.0,55.753027,37.645025,Басманный
2184,Fornetto,"Ленинградское ш., 16а, стр. 4, ТЦ «Метрополис», 3 этаж",,2.0,55.823211,37.497468,Войковский
2185,Fornetto,"Ярцевская, 19, МФК «Кунцево-плаза», 3 этаж",,2.0,55.73859100000001,37.411004999999996,Кунцево
2186,Forte bello,"Ходынский б-р, 4, ТРЦ «Авиапарк»",,2.0,55.790464,37.530409000000006,Хорошёвский
2187,Forte bello,"24-й км МКАД, пересечение с Каширским ш., ТРЦ Vegas",,2.0,55.59399499999999,37.734946,Орехово-Борисово Южное
2188,Forte bello,"56-й км МКАД, ТРЦ «Vegas Кунцево»",,2.0,55.74261,37.398482,Кунцево
2190,Fortutti,"Лестева, 21/61",,1.0,55.71401899999999,37.608508,Даниловский
2191,Fortutti,"Плющиха, 20",,1.0,55.743658999999994,37.577975,Хамовники
2192,Fortutti,"М.Грузинская, 38",,1.0,55.76797,37.573025,Пресненский
2193,Fortutti,"В.Красносельская, 34",,1.0,55.780106999999994,37.664752,Красносельский
2194,Four Rooms,"Камергерский пер., 5/7",,2.0,55.760585,37.614824,Тверской
2195,Frankie Friends,"Поварская, 33",,2.0,55.756831999999996,37.586203000000005,Арбат
2196,Franklin's Burger,"просп. Мира, 211, ТРЦ «Золотой Вавилон»",,1.0,55.84585500000001,37.662093,Свиблово
2197,Franklin's Burger,"Сходненская, 56, ТРЦ «Калейдоскоп»",,1.0,55.850407999999995,37.44409,Южное Тушино
2198,Franklin's Burger,"Ленинградское ш., 16а, стр. 4, ТЦ «Метрополис»",,1.0,55.823211,37.497468,Войковский
2200,Fratelli,"В.Красносельская, 34",,1.0,55.780106999999994,37.664752,Красносельский
2201,Fratelli,"М.Грузинская, 38",,1.0,55.76797,37.573025,Пресненский
2202,Fratelli,"Плющиха, 20/2",,1.0,55.743658999999994,37.577975,Хамовники
2203,Freasy Lab,"просп. Андропова, 22, БЦ «Нагатинский»",,1.0,55.682706,37.66132,Нагатино-Садовники
2204,Freedom,"Андреевская наб., 1, стр. 9",,2.0,55.71285699999999,37.576995000000004,Гагаринский
2205,Free Hugs,"Покровка, 4, стр. 1",,2.0,55.758509,37.641045,Басманный
2206,French Bistro,"Столярный пер., 3, стр. 5",,1.0,55.763569,37.569638,Пресненский
2207,French Kiss Patisserie,"Кузнецкий Мост, 12/3, стр. 1",,2.0,55.761334999999995,37.621246,Мещанский
2208,Gilda,"Б.Патриарший пер., 7, стр. 1",5.0,4.0,55.763498,37.593345,Пресненский
2209,Гладиатор,"В.Сыромятническая, 9, стр. 2",5.0,2.0,55.754476000000004,37.66238,Басманный
2210,Киноплов,"Орликов пер., 3",5.0,2.0,55.771388,37.647009999999995,Красносельский
2211,Louisiana,"Пятницкая, 30, стр. 4",4.9,3.0,55.739716,37.62802,Замоскворечье
2212,La marée,"М.Грузинская, 23, стр. 1",4.9,4.0,55.766009999999994,37.571847999999996,Пресненский
2213,Мюнхен,"Рождественский б-р, 10/7",4.9,2.0,55.767109,37.624076,Мещанский
2214,Mi piace,"Покровка, 16/16",4.9,2.0,55.758899,37.64604,Басманный
2215,Теплица в Нескучном саду,"Крымский Вал, 9, стр. 74, в парке Горького",4.9,2.0,55.718588000000004,37.590308,Якиманка
2216,Valenok,"Цветной б-р, 5",4.9,3.0,55.76888100000001,37.620698,Тверской
2217,Village Kitchen,"М.Бронная, 10, стр. 1",4.9,3.0,55.760672,37.596687,Пресненский
2218,Линдфорс,"Пресненский Вал, 27, стр. 11",4.9,1.0,55.772208,37.571462,Пресненский
2219,Наш двор,"ул. 1905 года, 10а",4.9,2.0,55.767392,37.559415,Пресненский
2220,Му-му,"Мясницкая, 14/2, стр. 1",4.9,1.0,55.760697,37.632134,Басманный
2221,Старина Мюллер,"Шмитовский пр., 2, стр. 1",4.9,3.0,55.759289,37.556756,Пресненский
2222,Andiamo,"Ниж.Масловка, 10",4.9,2.0,55.792696,37.57802,Савёловский
2223,Джаганнат,"Земляной Вал, 24/30",4.9,1.0,55.758691000000006,37.657188,Басманный
2224,Тануки,"Щербаковская, 50/52",4.9,2.0,55.782456,37.737264,Соколиная Гора
2226,Прэго,"Долгоруковская, 6",4.8,3.0,55.776264000000005,37.60355,Тверской
2227,Белорусская хата,"Покровка, 9, стр. 1",4.8,2.0,55.759137,37.64286,Басманный
2228,Две палочки,"Камергерский пер., 6/5, стр. 3",4.8,2.0,55.759997999999996,37.61415,Тверской
2229,Древний Китай,"Б.Дмитровка, 5/6, стр. 4",4.8,3.0,55.760236,37.614877,Тверской
2230,Чайхона №1,"Б.Полянка, 56, стр. 1",4.8,3.0,55.7307,37.622054999999996,Якиманка
2231,Clumba Club,"Новинский б-р, 31, ТДЦ «Новинский»",4.8,3.0,55.757830000000006,37.582511,Пресненский
2232,French Kiss Patisserie,"Маросейка, 15",,2.0,55.757920999999996,37.636778,Басманный
2234,Fresh,"Крымский Вал, 9, стр. 16, в парке Горького",,2.0,55.724398,37.5971,Якиманка
2237,Fresh Суши,"Пятницкое ш., 15",,2.0,55.842565,37.379186,Митино
2238,Friendly Cake,"Дмитровский пр., 10",,1.0,55.809054,37.572351,Тимирязевский
2239,Friends,"Б.Ордынка, 13/9, 2 подъезд, 1 этаж",,1.0,55.744399,37.625082,Замоскворечье
