,Name,Address,Metro,Rating,Money,lat,lng,District
6523,Моня,"Щелковский р-н, пос. Монино, Генерала Белякова, 3а",,,1.0,55.838531,38.19712,
6524,Моремания,"25-й км от МКАД Калужского ш., с. Красная Пахра, 5",,,2.0,,,
6525,Моремания,"14-й км Новорижского ш., дер. Новинки, 115, ТРК «Павлово подворье»",,,2.0,55.808128,37.129015,
6526,Моремания,"Кутузовский просп., 57, ТРЦ «Океания», 3 этаж",Славянский бульвар,,2.0,55.727927,37.476169,Фили-Давыдково
6527,Моремясо,"1-й Красногвардейский пр., 15, ММДЦ «Москва-Сити», башня «Меркурий»","Выставочная, Международная",,3.0,,,
6528,Морепива,"Баррикадная, 2/1, стр. 1","Краснопресненская, Баррикадная",,1.0,55.759557,37.583077,Пресненский
6529,Морской бар,"Домодедовский р-н, дер. Судаково, 92, парк-отель Atlas",,,2.0,55.369981,37.743911,
6530,Мосбург,"Арбат, 32","Арбатская, Смоленская",,1.0,55.749172,37.589617,Арбат
6531,Мосдонер,"Покровка, 1/6",Китай-город,,1.0,55.758504,37.639213,Басманный
6532,Москальян,"Гарибальди, 4г",Новые Черемушки,,,55.67693,37.534406,Ломоносовский
6533,Москальян,"Болотная наб., 3/4, арт-кластер «Красный Октябрь»","Кропоткинская, Полянка",,,52.656896,30.829237,
6534,Москальян,"Арбат, 6/2",Арбатская,,,55.751741,37.597522,Арбат
6535,Москальян,"Н.Арбат, 12",Арбатская,,,55.753012,37.592851,Арбат
6536,Москальян,"Пятницкая, 29","Новокузнецкая, Третьяковская",,,55.740943,37.628756,Замоскворечье
6537,Москальян,"Пятницкое ш., 3",Волоколамская,,,55.835842,37.385897,Митино
6538,Москальян,"Мичуринский просп., 7, стр. 1",Университет,,,55.702399,37.509631,Раменки
6539,Москальян,"Мантулинская, 12",Улица 1905 года,,,55.756883,37.553693,Пресненский
6540,Москальян,"Щербаковская, 41б",Семеновская,,,55.783073,37.731326,Соколиная Гора
6541,Москальян,"Люблинская, 165, корп. 1",Марьино,,,55.650063,37.745924,Марьино
6542,Москальян,"Енисейская, 5, корп. 2, ТЦ «Енисей», 2 этаж","Бабушкинская, Свиблово",,,55.859903,37.65911,Бабушкинский
6543,Москальян,"Алтуфьевское ш., 70, ТДК «Маркос-молл»","Алтуфьево, Бибирево",,,55.930125,37.625936,
6544,Москальян,"Южнобутовская, 29а","Бульвар Адмирала Ушакова, Улица Горчакова",,,55.538061,37.53773,Южное Бутово
6545,Москальян,"Чертановская, 1г, ТЦ «Свод»",Чертановская,,,55.640086,37.606514,Чертаново Северное
6546,Москальян,"Свободы, 48, стр. 1",Сходненская,,,55.848427,37.454304,Южное Тушино
6547,Москальян,"Таганская, 29, стр. 1","Таганская, Марксистская",,,55.73964,37.667528,Таганский
6548,Москальян,"просп. Мира, 102, корп. 1","Алексеевская, Рижская",,,55.800726,37.636733,Алексеевский
6549,Москальян,"Б.Спасоглинищевский пер., 3, стр. 5",Китай-город,,,55.756437,37.635188,Басманный
6550,Москальян,"Никольская, 25, ТЦ «Наутилус»","Лубянка, Кузнецкий Мост",,,55.759091,37.624777,Тверской
6551,Делимарше,"Сергея Макеева, 13, БЦ «Марр-плаза»",Улица 1905 года,,3.0,55.763356,37.551259,Пресненский
6552,Делишес,"Рублевское ш., 48/1, ТЦ «Рублевский», 3 этаж",Крылатское,,2.0,55.754,37.40592,Крылатское
6553,Дельфин,"Краснопресненская наб., причал «Краснопресненский порт»","Краснопресненская, Баррикадная",,,55.753767,37.558858,Пресненский
6554,Москальян,"Садовая-Кудринская, 3а","Краснопресненская, Баррикадная",,,55.760099,37.584559,Пресненский
6555,Делюсь душой,"Пятницкая, 54, стр. 1","Новокузнецкая, Павелецкая, Третьяковская",,1.0,55.734227,37.6274,Замоскворечье
6556,Де Марко,"Петровка, 30/7","Тверская, Пушкинская, Чеховская",,3.0,55.768071,37.614401,Тверской
6557,Де Марко,"Краснопресненская наб., 2/1","Краснопресненская, Баррикадная",,3.0,55.754593,37.56892,Пресненский
6558,Де Марко,"Ленинский просп., 13","Октябрьская, Ленинский проспект",,3.0,55.722036,37.602085,Якиманка
6559,Де Марко,"Богданова, 19",Юго-Западная,,2.0,55.652791,37.393317,Солнцево
6560,Де Марко,"Пушечная, 7/5, стр. 2","Лубянка, Кузнецкий Мост",,3.0,55.760905,37.622872,Мещанский
6561,Де Марко,"Профсоюзная, 1",Академическая,,3.0,55.686843,37.573241,Академический
6562,Денис Давыдов,"Русаковская, 13, стр. 5, гостиница «Бородино»","Сокольники, Красносельская",,3.0,,,
6563,День и ночь,"Лескова, 34","Медведково, Алтуфьево, Бибирево",,1.0,55.891128,37.619369,Бибирево
6564,День чудесный,"Покровка, 4",Китай-город,,1.0,43.947881,131.651492,
6565,Де Пари,"Б.Бронная, 23, гостиница «Де Пари»","Тверская, Пушкинская, Чеховская",,3.0,55.763376,37.601439,Пресненский
6566,Деревня,"Старая Купавна, Кирова, 19а, ТЦ «Шоколад»",,,1.0,55.80274,38.182199,
6567,Державный,"Дмитровское ш., 27, корп. 1, отель «Молодежный»","Петровско-Разумовская, Тимирязевская",,2.0,56.120513,37.519512,
6568,Десна,"пос. Воскресенское, влад. 1, оздоровительный комплекс «Десна»",Теплый Стан,,2.0,55.521639,37.406666,Воскресенское
6569,Джаганнат,"просп. Мира, 31",Проспект Мира,,1.0,55.780122,37.632592,Мещанский
6570,Джанго,"Истринский р-н, пос. Северный, Шоссейная, 17",,,2.0,55.946305,36.838499,
6571,Джапано-итальяно,"Бирюлевская, 51, корп. 1, супермаркет «Перекресток», 1 этаж",Царицыно,,2.0,55.582655,37.671507,Бирюлёво Восточное
6572,Джардино ди пино,"Мичуринский просп., Олимпийская деревня, 3, корп. 1, ТРЦ «Фестиваль», 1 этаж","Проспект Вернадского, Юго-Западная",,2.0,55.677951,37.466637,Тропарёво-Никулино
6573,Джардино ди пино,"Зеленый просп., 62, ТЦ «Шангал», 2 этаж",Новогиреево,,2.0,55.750874,37.819927,Новогиреево
6574,Джелато,"б-р Дмитрия Донского, 1, ТРЦ «Северное сияние»","Бульвар Дмитрия Донского, Улица Старокачаловская",,1.0,55.574874,37.580104,Северное Бутово
6575,Джем,1-й км Международного ш.,,,3.0,55.94021,37.406271,Молжаниновский
6576,Джемо,"Каланчевская, 13",Красные Ворота,,3.0,55.771282,37.651124,Красносельский
6577,Джимми Ли,"Рождественский б-р, 1, Центральный рынок","Цветной бульвар, Трубная",,2.0,58.48314,56.416652,
6578,Джой,"Авиационная, 63",Щукинская,,2.0,55.809343,37.455633,Щукино
6579,Джонджоли,"Сходненская, 56, ТРЦ «Калейдоскоп»",Сходненская,,2.0,55.850408,37.44409,Южное Тушино
6580,Джонджоли,"Осенний б-р, 10, ТЦ «Бульвар»",Крылатское,,2.0,55.757774,37.408993,Крылатское
6581,Джонджоли,"Волгоградский просп., 117, корп. 1",Кузьминки,,2.0,55.706315,37.763243,Кузьминки
6582,Джонджоли,"Мясницкая, 24","Чистые пруды, Тургеневская, Сретенский бульвар",,2.0,55.762667,37.635206,Басманный
6583,Джонджоли,"просп. Мира, 118",Алексеевская,,2.0,55.810663,37.638296,Алексеевский
